Year,District,Total cases,Total deaths,District code,No:of villages inhabited,No:of villages uninhabited,Number of towns,Number of households,Total population,Males,Females,Area(In sq . km),Population per sq . Km,Number of Sub Centres,Number of  Primary Health Centres,Number of Community Health Centres,Sub Divisional Hospital,District Hospital,Percent_Female,Avg_Household_Size,Total_Health_Facilities,Total_Hospitals,Facilities_Per_100k,Hospitals_Per_100k,Percent_Male,Population_Density in sq km
2015,Sitamarhi,0.0,0.0,206.0,808.0,26.0,8.0,736322.0,3423574.0,1803252.0,1620322.0,2294.0,1492.0,212.0,54.0,2.0,0.0,1.0,47.32837671976712,4.6495609257906185,268.0,1.0,7.828076740856193,0.0292092415703589,52.67162328023288,1492.0
2015,Siwan,0.0,0.0,218.0,1435.0,95.0,3.0,535661.0,3330464.0,1675090.0,1655374.0,2219.0,1501.0,367.0,61.0,3.0,0.0,1.0,49.70400520768277,6.217484565798145,431.0,1.0,12.941139733082236,0.0300258462484506,50.29599479231722,1501.0
2015,Supaul,5.0,0.0,208.0,526.0,25.0,3.0,443073.0,2229076.0,1155283.0,1073793.0,2425.0,919.0,178.0,31.0,2.0,1.0,1.0,48.17211257041034,5.030945239272084,211.0,2.0,9.465805562484189,0.0897232754737837,51.82788742958966,919.0
2015,Vaishali,0.0,0.0,220.0,1422.0,147.0,3.0,626087.0,3495021.0,1844535.0,1650486.0,2036.0,1717.0,335.0,47.0,3.0,1.0,1.0,47.223922259694575,5.582324820671888,385.0,2.0,11.015670578231148,0.0572242627440579,52.77607774030543,1717.0
2015,Chandigarh,152.0,1.0,55.0,5.0,0.0,6.0,241173.0,1055450.0,580663.0,474787.0,114.0,9258.0,17.0,0.0,2.0,0.0,1.0,44.98431948458004,4.376319073859843,19.0,1.0,1.8001800180018002,0.0947463167369368,55.01568051541996,9258.0
2015,Balod,1258.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Baloda Bazar,1515.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Balrampur,8460.0,0.0,182.0,998.0,17.0,6.0,323881.0,2148665.0,1114721.0,1033944.0,3349.0,642.0,214.0,37.0,4.0,0.0,0.0,48.12029795244954,6.634118704091935,255.0,0.0,11.86783421333712,0.0,51.87970204755046,642.0
2015,Bastar,11480.0,4.0,414.0,1128.0,22.0,6.0,311538.0,1413199.0,698487.0,714712.0,10470.0,135.0,405.0,58.0,11.0,0.0,0.0,50.57405220354671,4.536201041285493,474.0,0.0,33.54092381893845,0.0,49.42594779645329,135.0
2015,Bemetara,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Bijapur,17761.0,2.0,417.0,565.0,129.0,3.0,54757.0,255230.0,128663.0,126567.0,8530.0,30.0,90.0,12.0,4.0,0.0,1.0,49.58938996199506,4.661139215077524,106.0,1.0,41.53116796614818,0.3918034713787564,50.41061003800493,30.0
2015,Bijapur,17761.0,2.0,417.0,565.0,129.0,3.0,54757.0,255230.0,128663.0,126567.0,8530.0,30.0,309.0,68.0,8.0,4.0,1.0,49.58938996199506,4.661139215077524,385.0,5.0,150.84433648082123,1.959017356893782,50.41061003800493,30.0
2015,Bijapur,17761.0,2.0,557.0,679.0,13.0,6.0,408806.0,2177331.0,1111022.0,1066309.0,10498.0,207.0,90.0,12.0,4.0,0.0,1.0,48.97321537239859,5.3260739813016444,106.0,1.0,4.868345694797897,0.045927789573565,51.02678462760141,207.0
2015,Bijapur,17761.0,2.0,557.0,679.0,13.0,6.0,408806.0,2177331.0,1111022.0,1066309.0,10498.0,207.0,309.0,68.0,8.0,4.0,1.0,48.97321537239859,5.3260739813016444,385.0,5.0,17.682198985822552,0.2296389478678253,51.02678462760141,207.0
2015,Bilaspur,969.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,381.0,79.0,10.0,0.0,1.0,49.532406874090206,4.745679319127788,470.0,1.0,123.05082260783963,0.2618102608677439,50.467593125909794,327.0
2015,Bilaspur,969.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,114.0,30.0,6.0,0.0,0.0,49.532406874090206,4.745679319127788,150.0,0.0,39.27153913016159,0.0,50.467593125909794,327.0
2015,Bilaspur,969.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,381.0,79.0,10.0,0.0,1.0,49.258173717135534,4.433308034659183,470.0,1.0,17.64509997450846,0.0375427659032094,50.74182628286447,322.0
2015,Bilaspur,969.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,114.0,30.0,6.0,0.0,0.0,49.258173717135534,4.433308034659183,150.0,0.0,5.631414885481424,0.0,50.74182628286447,322.0
2015,Dantewada,17955.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Dhamtari,1772.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Durg,2287.0,1.0,409.0,1761.0,12.0,25.0,701707.0,3343872.0,1682101.0,1661771.0,8535.0,392.0,444.0,73.0,15.0,0.0,1.0,49.696011091333645,4.765339379541604,532.0,1.0,15.909699892818862,0.0299054509263512,50.30398890866636,392.0
2015,Gariyaband,2088.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Janjgir-Champa,588.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Jashpur,7445.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Kabirdham,7175.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Kanker,12818.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Kondagaon,9102.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Korba,5169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Korea,5034.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Mahasamund,774.0,0.0,411.0,1112.0,33.0,6.0,248561.0,1032754.0,511967.0,520787.0,4790.0,216.0,219.0,28.0,4.0,0.0,1.0,50.42701359665516,4.154931787368091,251.0,1.0,24.3039484717561,0.0968284799671557,49.57298640334484,216.0
2015,Mungeli,406.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Narayanpur,4659.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Raigarh,2046.0,1.0,403.0,1426.0,40.0,10.0,367962.0,1493984.0,750278.0,743706.0,7086.0,211.0,338.0,51.0,9.0,0.0,1.0,49.78005119198063,4.060158385920285,398.0,1.0,26.640178208066487,0.0669351211257951,50.21994880801937,211.0
2015,Raigarh,2046.0,1.0,520.0,1860.0,49.0,42.0,611790.0,2634200.0,1344345.0,1289855.0,7152.0,368.0,338.0,51.0,9.0,0.0,1.0,48.96572014273784,4.305725820951634,398.0,1.0,15.108951484321617,0.0379621896590995,51.03427985726216,368.0
2015,Raipur,99.0,0.0,410.0,2094.0,55.0,26.0,871225.0,4063872.0,2048186.0,2015686.0,12383.0,328.0,572.0,69.0,18.0,0.0,1.0,49.60013504362343,4.664549341444518,659.0,1.0,16.21606192321018,0.0246070742385586,50.39986495637658,328.0
2015,RajnandGaon,3460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Sukma,16238.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Surajpur,2355.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Surguja,1872.0,0.0,401.0,1746.0,4.0,16.0,526049.0,2359886.0,1193129.0,1166757.0,15732.0,150.0,591.0,81.0,19.0,0.0,1.0,49.4412441956942,4.486057382487183,691.0,1.0,29.281075441779816,0.0423749282804338,50.5587558043058,150.0
2015,"Dadra And Nagar
Haveli",418.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Daman,73.0,0.0,495.0,15.0,0.0,7.0,50376.0,191173.0,124659.0,66514.0,72.0,2655.0,20.0,2.0,1.0,0.0,1.0,34.792570080503,3.79492218516754,23.0,1.0,12.030987639467916,0.5230864191073007,65.207429919497,2655.0
2015,Diu,11.0,0.0,494.0,4.0,0.0,1.0,10580.0,52074.0,25642.0,26432.0,39.0,1335.0,6.0,1.0,1.0,0.0,1.0,50.75853592963859,4.921928166351607,8.0,1.0,15.362753005338556,1.9203441256673195,49.24146407036141,1335.0
2015,New Delhi,54.0,0.0,94.0,0.0,0.0,0.0,33208.0,142004.0,77942.0,64062.0,35.0,4057.0,0.0,0.0,0.0,1.0,0.0,45.11281372355708,4.276198506384004,0.0,1.0,0.0,0.7042055153375961,54.88718627644291,4057.0
2015,North Goa,379.0,0.0,585.0,188.0,6.0,47.0,191766.0,818008.0,416677.0,401331.0,1736.0,471.0,104.0,11.0,3.0,0.0,1.0,49.06198961379352,4.265657102927526,118.0,1.0,14.42528679426118,0.1222481931717049,50.938010386206486,471.0
2015,South Goa,272.0,1.0,586.0,132.0,8.0,23.0,151845.0,640537.0,322463.0,318074.0,1966.0,326.0,71.0,8.0,2.0,0.0,1.0,49.65739684046355,4.218360828476407,81.0,1.0,12.64563951809185,0.1561190063961957,50.342603159536445,326.0
2015,Ahmadabad,252.0,1.0,474.0,506.0,6.0,13.0,1510134.0,7214225.0,3788051.0,3426174.0,8107.0,890.0,279.0,44.0,11.0,0.0,1.0,47.49192047655846,4.7772085126220585,334.0,1.0,4.629741933471717,0.0138615027948255,52.50807952344153,890.0
2015,Ahmadabad MC#,7354.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Amreli,983.0,0.0,480.0,614.0,2.0,10.0,294837.0,1514190.0,771049.0,743141.0,7397.0,205.0,247.0,37.0,14.0,2.0,1.0,49.07845118512208,5.135685141281454,298.0,3.0,19.68048923847073,0.1981257305886315,50.92154881487792,205.0
2015,Anand,727.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Arvalli,167.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Banas kantha,1061.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Bharuch,494.0,0.0,488.0,647.0,6.0,21.0,333483.0,1551019.0,805707.0,745312.0,6509.0,238.0,200.0,38.0,7.0,0.0,1.0,48.05305415343074,4.650968715046944,245.0,1.0,15.796066972745017,0.064473742745898,51.94694584656926,238.0
2015,Bhavnagar,350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Bhavnagar MC#,219.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Botad,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Chhotaudepur,1291.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Dang,325.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Devbhumi Dwarka,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Dohad,4344.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Gandhinagar,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Gandhinagar MC#,114.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Gir Somnath,422.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Jamnagar,278.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Jamnagar MC#,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Junagadh,518.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Junagadh MC#,91.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Kachchh,932.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Kheda,510.0,0.0,483.0,615.0,3.0,12.0,466856.0,2299885.0,1185727.0,1114158.0,3953.0,582.0,317.0,50.0,12.0,1.0,1.0,48.44407437763192,4.926326319036277,379.0,2.0,16.479084823806406,0.0869608697826195,51.55592562236807,582.0
2015,Mahesana,468.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Mahisagar,357.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Morbi,1426.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Narmada,278.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Navsari,1026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Panch Mahals,1524.0,0.0,484.0,1198.0,12.0,9.0,446611.0,2390776.0,1226961.0,1163815.0,5231.0,457.0,400.0,65.0,14.0,2.0,1.0,48.67938276107841,5.353150728486312,479.0,3.0,20.035335807286003,0.1254822701917703,51.32061723892159,457.0
2015,Patan,679.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Porbandar,228.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Rajkot,782.0,0.0,476.0,833.0,2.0,23.0,786586.0,3804558.0,1974445.0,1830113.0,11198.0,340.0,330.0,45.0,18.0,5.0,1.0,48.10316993458898,4.836798519170186,393.0,6.0,10.329715041799862,0.1577055731572498,51.89683006541102,340.0
2015,Rajkot MC#,196.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Sabar kantha,774.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Surat,761.0,0.0,492.0,690.0,23.0,22.0,1333200.0,6081322.0,3402224.0,2679098.0,4549.0,1337.0,375.0,51.0,13.0,0.0,0.0,44.054532879528495,4.561447644764477,439.0,0.0,7.218825117301795,0.0,55.94546712047151,1337.0
2015,Surat MC#,7513.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Surendranagar,1254.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Tapi,198.0,0.0,493.0,451.0,37.0,4.0,177091.0,807022.0,402188.0,404834.0,3139.0,257.0,226.0,30.0,5.0,0.0,1.0,50.16393605130963,4.557103410111186,261.0,1.0,32.341125768566414,0.1239123592665379,49.83606394869037,257.0
2015,Vadodara,663.0,0.0,486.0,1533.0,4.0,25.0,877106.0,4165626.0,2153736.0,2011890.0,7546.0,552.0,465.0,79.0,16.0,0.0,1.0,48.297422764309616,4.74928457905886,560.0,1.0,13.443357612997422,0.0240059957374953,51.702577235690384,552.0
2015,Vadodara MC#,1786.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Valsad,847.0,0.0,491.0,433.0,1.0,28.0,364403.0,1705678.0,887222.0,818456.0,3008.0,567.0,330.0,41.0,10.0,2.0,1.0,47.98420334904947,4.680746316578074,381.0,3.0,22.33715859617114,0.1758831385525286,52.01579665095053,567.0
2015,Ambala,112.0,0.0,70.0,461.0,9.0,15.0,224334.0,1128350.0,598703.0,529647.0,1574.0,717.0,103.0,17.0,4.0,2.0,1.0,46.93995657375814,5.029777028894417,124.0,3.0,10.989497939469135,0.2658749501484468,53.060043426241855,717.0
2015,Bhiwani,143.0,0.0,81.0,442.0,2.0,6.0,311380.0,1634445.0,866672.0,767773.0,4778.0,342.0,214.0,42.0,9.0,5.0,1.0,46.97453875780464,5.249036546984392,265.0,6.0,16.213454720103766,0.3670970880023494,53.02546124219536,342.0
2015,Faridabad,109.0,0.0,88.0,144.0,5.0,3.0,358919.0,1809733.0,966110.0,843623.0,741.0,2442.0,59.0,14.0,2.0,1.0,1.0,46.61588201132432,5.042176647098649,75.0,2.0,4.144257744098163,0.1105135398426176,53.38411798867567,2442.0
2015,Fatehabad,107.0,0.0,78.0,245.0,0.0,4.0,180637.0,942011.0,495360.0,446651.0,2538.0,371.0,103.0,16.0,4.0,1.0,1.0,47.41462679310539,5.214939353510078,123.0,2.0,13.057172368475529,0.2123117458288703,52.585373206894616,371.0
2015,Gurugram,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Hisar,199.0,0.0,80.0,268.0,1.0,11.0,335608.0,1743931.0,931562.0,812369.0,3983.0,438.0,198.0,35.0,8.0,3.0,1.0,46.58263429000344,5.196333222092441,241.0,4.0,13.819354091417608,0.2293668728865993,53.41736570999656,438.0
2015,Jhajjar,82.0,0.0,83.0,247.0,13.0,5.0,185334.0,958405.0,514667.0,443738.0,1834.0,523.0,125.0,27.0,6.0,2.0,1.0,46.29963324481821,5.171231398448208,158.0,3.0,16.48572367631638,0.3130200698034756,53.70036675518178,523.0
2015,Jind,45.0,0.0,77.0,302.0,4.0,6.0,249736.0,1334152.0,713006.0,621146.0,2702.0,494.0,162.0,28.0,7.0,1.0,1.0,46.55736377863992,5.342249415382644,197.0,2.0,14.765933716697946,0.1499079565146999,53.44263622136008,494.0
2015,Kaithal,22.0,0.0,73.0,267.0,2.0,4.0,204274.0,1074304.0,571003.0,503301.0,2317.0,464.0,143.0,23.0,6.0,0.0,1.0,46.84902969736685,5.259132341854568,172.0,1.0,16.010365781007984,0.0930835219826045,53.15097030263315,464.0
2015,Karnal,255.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Kurukshetra,195.0,0.0,72.0,407.0,8.0,5.0,188143.0,964655.0,510976.0,453679.0,1530.0,630.0,110.0,21.0,5.0,0.0,1.0,47.03018177483141,5.127243639146819,136.0,1.0,14.098304575210824,0.1036640042294913,52.96981822516859,630.0
2015,Mahendragarh,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Nuh,6380.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Palwal,406.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Panchkula,104.0,0.0,69.0,206.0,13.0,8.0,117107.0,561293.0,299679.0,261614.0,898.0,625.0,46.0,9.0,2.0,0.0,1.0,46.60916847350671,4.792992733141486,57.0,1.0,10.155123972684498,0.1781600696962192,53.3908315264933,625.0
2015,Panipat,91.0,0.0,75.0,176.0,10.0,12.0,235640.0,1205437.0,646857.0,558580.0,1268.0,951.0,90.0,16.0,3.0,0.0,1.0,46.33838184824259,5.115587336615175,109.0,1.0,9.042363889610158,0.0829574668771574,53.661618151757416,951.0
2015,Rewari,32.0,0.0,85.0,389.0,14.0,9.0,178043.0,900332.0,474335.0,425997.0,1594.0,565.0,111.0,16.0,5.0,1.0,1.0,47.315545820874966,5.056823351662239,132.0,2.0,14.661258291385844,0.2221402771422097,52.68445417912503,565.0
2015,Rohtak,92.0,0.0,82.0,136.0,7.0,5.0,206988.0,1061204.0,568479.0,492725.0,1745.0,608.0,116.0,20.0,5.0,2.0,1.0,46.43075223990864,5.12688658279707,141.0,3.0,13.286794998888055,0.2826977659337884,53.569247760091365,608.0
2015,Sirsa,150.0,0.0,79.0,327.0,3.0,5.0,246571.0,1295189.0,682582.0,612607.0,4277.0,303.0,151.0,24.0,6.0,2.0,1.0,47.29865679835144,5.252803452149685,181.0,3.0,13.97479441224408,0.2316264267222776,52.70134320164856,303.0
2015,Sonipat,82.0,0.0,76.0,319.0,13.0,8.0,277726.0,1450001.0,781299.0,668702.0,2122.0,683.0,161.0,28.0,6.0,1.0,1.0,46.11734750527759,5.22097679007367,195.0,2.0,13.448266587402356,0.1379309393579728,53.882652494722414,683.0
2015,Yamunanagar,604.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Bilaspur,6.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,381.0,79.0,10.0,0.0,1.0,49.532406874090206,4.745679319127788,470.0,1.0,123.05082260783963,0.2618102608677439,50.467593125909794,327.0
2015,Bilaspur,6.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,114.0,30.0,6.0,0.0,0.0,49.532406874090206,4.745679319127788,150.0,0.0,39.27153913016159,0.0,50.467593125909794,327.0
2015,Bilaspur,6.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,381.0,79.0,10.0,0.0,1.0,49.258173717135534,4.433308034659183,470.0,1.0,17.64509997450846,0.0375427659032094,50.74182628286447,322.0
2015,Bilaspur,6.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,114.0,30.0,6.0,0.0,0.0,49.258173717135534,4.433308034659183,150.0,0.0,5.631414885481424,0.0,50.74182628286447,322.0
2015,Chamba,2.0,0.0,23.0,1110.0,481.0,5.0,102460.0,519080.0,261320.0,257760.0,6522.0,80.0,170.0,42.0,7.0,0.0,0.0,49.65708561300763,5.066172164747218,219.0,0.0,42.19002851198274,0.0,50.34291438699236,80.0
2015,Hamirpur,23.0,0.0,28.0,1671.0,54.0,4.0,105519.0,454768.0,217070.0,237698.0,1118.0,407.0,151.0,26.0,5.0,0.0,0.0,52.26796960208282,4.309820980107848,182.0,0.0,40.020406009217886,0.0,47.73203039791718,407.0
2015,Hamirpur,23.0,0.0,28.0,1671.0,54.0,4.0,105519.0,454768.0,217070.0,237698.0,1118.0,407.0,215.0,33.0,4.0,0.0,0.0,52.26796960208282,4.309820980107848,252.0,0.0,55.41286985891708,0.0,47.73203039791718,407.0
2015,Hamirpur,23.0,0.0,168.0,497.0,130.0,7.0,204863.0,1104285.0,593537.0,510748.0,4021.0,275.0,151.0,26.0,5.0,0.0,0.0,46.251465880637696,5.390358434661213,182.0,0.0,16.481252575195715,0.0,53.748534119362304,275.0
2015,Hamirpur,23.0,0.0,168.0,497.0,130.0,7.0,204863.0,1104285.0,593537.0,510748.0,4021.0,275.0,215.0,33.0,4.0,0.0,0.0,46.251465880637696,5.390358434661213,252.0,0.0,22.820195873347917,0.0,53.748534119362304,275.0
2015,Kangra,17.0,0.0,24.0,3617.0,252.0,9.0,338887.0,1510075.0,750591.0,759484.0,5739.0,263.0,434.0,77.0,14.0,0.0,0.0,50.29445557339868,4.455983853024755,525.0,0.0,34.766485108355546,0.0,49.70554442660133,263.0
2015,Kullu,3.0,0.0,26.0,314.0,12.0,5.0,94807.0,437903.0,225452.0,212451.0,5503.0,80.0,100.0,17.0,6.0,0.0,0.0,48.51553882937545,4.618888900608605,123.0,0.0,28.08841227395108,0.0,51.48446117062454,80.0
2015,Mandi,1.0,0.0,27.0,2850.0,488.0,5.0,219145.0,999777.0,498065.0,501712.0,3950.0,253.0,312.0,61.0,12.0,0.0,0.0,50.1823906731201,4.562171165210249,385.0,0.0,38.50858741499354,0.0,49.8176093268799,253.0
2015,Shimla,7.0,0.0,33.0,2705.0,526.0,11.0,184362.0,814010.0,425039.0,388971.0,5131.0,159.0,260.0,77.0,7.0,0.0,0.0,47.78454810137468,4.415280806239897,344.0,0.0,42.25992309676786,0.0,52.21545189862532,159.0
2015,Sirmaur,0.0,0.0,32.0,968.0,8.0,3.0,98208.0,529855.0,276289.0,253566.0,2825.0,188.0,148.0,36.0,3.0,0.0,0.0,47.85573411593738,5.3952325676116,187.0,0.0,35.292674410923745,0.0,52.14426588406263,188.0
2015,Solan,1.0,0.0,31.0,2383.0,161.0,8.0,122425.0,580320.0,308754.0,271566.0,1936.0,300.0,178.0,31.0,5.0,0.0,0.0,46.79590570719603,4.74020829079028,214.0,0.0,36.87620623104494,0.0,53.20409429280397,300.0
2015,Una,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Baramulla,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Doda,2.0,0.0,16.0,402.0,4.0,2.0,79636.0,409936.0,213641.0,196295.0,8912.0,46.0,75.0,13.0,3.0,0.0,1.0,47.88430389133914,5.147621678637802,91.0,1.0,22.198587096522385,0.243940517544202,52.11569610866087,46.0
2015,Jammu,74.0,0.0,21.0,780.0,72.0,20.0,314199.0,1529958.0,813821.0,716137.0,2342.0,653.0,197.0,34.0,8.0,0.0,1.0,46.80762478447121,4.869391691252996,239.0,1.0,15.621343853883571,0.0653612713551613,53.1923752155288,653.0
2015,Kathua,36.0,0.0,7.0,496.0,16.0,6.0,119583.0,616435.0,326109.0,290326.0,2502.0,246.0,137.0,24.0,5.0,0.0,1.0,47.097585309075576,5.154871511836967,166.0,1.0,26.929035502526624,0.1622231054369073,52.90241469092442,246.0
2015,Kishtwar,0.0,0.0,18.0,155.0,2.0,1.0,45209.0,230696.0,120165.0,110531.0,1644.0,140.0,39.0,7.0,1.0,0.0,1.0,47.91197073204563,5.102877745581632,47.0,1.0,20.37313174047231,0.4334708880951555,52.08802926795436,140.0
2015,Poonch,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Rajouri,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Ramban,2.0,0.0,17.0,127.0,2.0,3.0,55490.0,283713.0,149132.0,134581.0,1329.0,213.0,39.0,9.0,3.0,0.0,1.0,47.4356127495039,5.112867183276266,51.0,1.0,17.975912277548083,0.3524688681872173,52.5643872504961,213.0
2015,Reasi,9.0,0.0,20.0,253.0,2.0,5.0,56689.0,314667.0,166461.0,148206.0,1719.0,183.0,64.0,12.0,2.0,0.0,1.0,47.09931451343802,5.550759406586816,78.0,1.0,24.788109334629944,0.3177962735208967,52.90068548656198,183.0
2015,Samba,8.0,0.0,22.0,345.0,31.0,6.0,65385.0,318898.0,169124.0,149774.0,904.0,353.0,75.0,11.0,3.0,0.0,1.0,46.96611455700569,4.87723483979506,89.0,1.0,27.90861027664018,0.3135798907487661,53.03388544299431,353.0
2015,Udhampur,3.0,0.0,19.0,325.0,6.0,6.0,99240.0,554985.0,296784.0,258201.0,2637.0,210.0,97.0,21.0,2.0,0.0,1.0,46.52396010702992,5.592351874244256,120.0,1.0,21.62220600556772,0.1801850500463976,53.476039892970086,210.0
2015,UMCP Jammu#,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Bokaro,5088.0,0.0,355.0,611.0,24.0,27.0,394918.0,2062330.0,1072807.0,989523.0,2883.0,715.0,116.0,16.0,5.0,3.0,0.0,47.98082751063118,5.222172704206949,137.0,3.0,6.642971784341012,0.1454665354235258,52.01917248936883,715.0
2015,Chatra,3409.0,0.0,347.0,1377.0,94.0,2.0,182271.0,1042886.0,533935.0,508951.0,3718.0,280.0,93.0,11.0,6.0,0.0,1.0,48.8021701317306,5.721623297178377,110.0,1.0,10.547653338907608,0.0958877576264328,51.1978298682694,280.0
2015,Deoghar,120.0,0.0,350.0,2354.0,308.0,2.0,264347.0,1492073.0,775022.0,717051.0,2477.0,602.0,181.0,5.0,7.0,1.0,1.0,48.057367166351774,5.644372737349015,193.0,2.0,12.93502395660266,0.1340416990321519,51.94263283364822,602.0
2015,Dhanbad,2354.0,0.0,354.0,1075.0,84.0,46.0,507064.0,2684487.0,1405956.0,1278531.0,2040.0,1316.0,141.0,28.0,8.0,0.0,0.0,47.62664151474751,5.294177855260874,177.0,0.0,6.593438522890965,0.0,52.37335848525249,1316.0
2015,Dumka,2891.0,1.0,362.0,2688.0,237.0,5.0,275019.0,1321442.0,668514.0,652928.0,3761.0,351.0,258.0,36.0,10.0,0.0,1.0,49.41026545243757,4.804911660648901,304.0,1.0,23.0051716231208,0.0756749066550026,50.58973454756244,351.0
2015,East Singhbum,3162.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Garhwa,3116.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2015,Giridih,7222.0,0.0,349.0,2558.0,191.0,12.0,396521.0,2445474.0,1258098.0,1187376.0,4962.0,493.0,181.0,15.0,12.0,0.0,1.0,48.55402265573054,6.167325311900252,208.0,1.0,8.50550854353798,0.0408918679977787,51.44597734426946,493.0
2015,Godda,5368.0,0.0,351.0,1688.0,614.0,3.0,253648.0,1313551.0,677927.0,635624.0,2266.0,580.0,185.0,10.0,7.0,0.0,1.0,48.38974657245893,5.178637324165773,202.0,1.0,15.378161944225996,0.0761295145753762,51.61025342754108,580.0
2015,Gumla,2657.0,0.0,366.0,942.0,4.0,3.0,188988.0,1025213.0,514390.0,510823.0,5360.0,191.0,242.0,13.0,11.0,0.0,1.0,49.82603615053653,5.424751836095414,266.0,1.0,25.945827842604416,0.0975407061752045,50.17396384946348,191.0
